File,URL,TITLE,LOCATION,PRICE PER MONTH,AREA IN m²,NUMBER OF ROOMS,INTERIOR,DESCRIPTION,OFFERED SINCE,AVAILABILITY,SPECIFICATION,UPKEEP STATUS,VOLUME,TYPE,CONSTRUCTION TYPE,CONSTRUCTION YEAR,LOCATION TYPE,NUMBER OF BEDROOMS,NUMBER OF BATHROOMS,NUMBER OF FLOORS,DETAILS OF BALCONY,DETAILS OF GARDEN,DETAILS OF STORAGE,DESCRIPTION OF STORAGE,GARAGE,CONTACT DETAILS,TIMESTAMP
amsterdam_14.csv,https://www.pararius.com/apartment-for-rent/amsterdam/8878d39c/h-gerhardstraat,Apartment H. Gerhardstraat,1069 TD (Osdorp-Midden),1700,58,2,Interior is not available,Modern apartment with a central location? This you will find in this nice 1-bedroom apartment on the second floor in a well-maintained complex! You have a spacious balcony with beautiful panoramic views and a storage room in the basement. What more could you want?,16-08-2022,01-09-2022,Specifics are not available,Good,Volume is not available,Apartment,Existing building,2014,Location type is not available,1,Number of bathrooms is not available,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/8878d39c/amsterdam/f-e-real-estate/request-details,2022-08-17
amsterdam_17.csv,https://www.pararius.com/apartment-for-rent/amsterdam/a6850b11/valkenburgerstraat,Apartment Valkenburgerstraat 132 E,1011 NA (Nieuwmarkt/Lastage),2650,95,3,Upholstered or furnished,"Living luxurious right in the heart of Amsterdam. The design apartments in The Double are unique and found nowhere else in the city! The newly built complex has been designed by Wiel Arets, a true perfectionist. Only the best materials have been used and the apartments have a rarely seen quality of finish.",19-08-2022,01-09-2022,"Accessible for disabled people, accessible for seniors",Excellent,266,Apartment,Existing building,2014,In the city centre,2,2,1,Not present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/a6850b11/amsterdam/ter-haar-makelaars-b-v/request-details,21-08-2022
amsterdam_27.csv,https://www.pararius.com/apartment-for-rent/amsterdam/03fa90f4/h-gerhardstraat,Apartment H. Gerhardstraat 78,1069 TD (Osdorp-Midden),2600,117,5,Furnished,PLEASE NOTE: not suitable for students (not even with guarantor) / but for 2 working divisors,31-08-2022,Not available to book,Specifics are not available,Good,345,Apartment,Existing building,2014,Location type is not available,3,1,1,Details of balcony is not available,Present (25 m²),Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/03fa90f4/amsterdam/expat-rental-scout-zandvoort/request-details,2022-09-01
amsterdam_1.csv,https://www.pararius.com/apartment-for-rent/amsterdam/3129fe59/valkenburgerstraat,Apartment Valkenburgerstraat 134 E,1011 NA (Nieuwmarkt/Lastage),3150,95,3,Furnished,NIEUW IN DE VERHUUR! Luxe gemeubileerd 3-kamer (fully serviced) appartement met 2 badkamers en balkon in het centrum van Amsterdam.,03-08-2022,01-09-2022,Accessible for seniors,Excellent,266,Apartment,Existing building,2015,Location type is not available,2,2,1,Present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/3129fe59/amsterdam/idealestate-housing-consultancy/request-details,2022-08-03 17:18:02
amsterdam_1.csv,https://www.pararius.com/apartment-for-rent/amsterdam/2b94ddd6/valkenburgerstraat,Apartment Valkenburgerstraat 132 E,1011 NA (Nieuwmarkt/Lastage),2650,95,3,Furnished,NIEUW IN DE VERHUUR! Luxe gemeubileerd 3-kamer (fully serviced) appartement met 2 badkamers en balkon in het centrum van Amsterdam.,28-07-2022,01-09-2022,Accessible for seniors,Upkeep is not available,266,Apartment,Existing building,2015,Location type is not available,2,2,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/2b94ddd6/amsterdam/idealestate-housing-consultancy/request-details,2022-08-03 17:19:40
amsterdam_1.csv,https://www.pararius.com/apartment-for-rent/amsterdam/3dd993d4/kleiburg,Apartment Kleiburg,"1104 EA (Bijlmer Oost (E,G,K))",2095,132,4,Furnished,Beautifully renovated apartment with large balcony and unparalleled view!,22-07-2022,15-08-2022,Specifics are not available,Excellent,398,Apartment,Existing building,2015,in a residential area,3,1,1,Present,Details of garden is not available,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/3dd993d4/amsterdam/househunting-randstad/request-details,2022-08-03 17:20:45
amsterdam_1.csv,https://www.pararius.com/house-for-rent/amsterdam/762fb779/troelstralaan,House Troelstralaan,1067 MX (Geuzenveld),2600,110,4,Furnished,3 Bedrooms Fully Furnished House,2 weeks,Not available to book,Specifics are not available,Upkeep is not available,Volume is not available,House,Existing building,2015,Location type is not available,3,1,Number of floors is not available,Not present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/762fb779/amsterdam/amsterdam-property-renting/request-details,2022-08-03 17:21:40
amsterdam_1.csv,https://www.pararius.com/apartment-for-rent/amsterdam/e681551a/kea-boumanstraat,Apartment Kea Boumanstraat 54 B,1095 MA (Zeeburgereiland/Nieuwe Diep),1850,70,3,Furnished,"DUE TO THE MANY CANDIDATES INTERESTED IN THIS APARTMENT, WE ARE NO LONGER TAKING ON NEW CANDIDATES!!!!",28-07-2022,01-09-2022,Specifics are not available,Excellent,154,Apartment,Existing building,2015,Location type is not available,2,1,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/e681551a/amsterdam/expat-rentals/request-details,2022-08-03 17:25:53
amsterdam_1.csv,https://www.pararius.com/house-for-rent/amsterdam/cdb30e87/amstelbeststraat,House Amstelbeststraat 4,1096 GD (Omval/Overamstel),8750,324,7,Furnished,Unique under architecture designed property for rent: entire building  with garden and indoor garage!,2 months,Not available to book,Specifics are not available,Excellent,972,House,Existing building,2015,Location type is not available,4,3,5,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/cdb30e87/amsterdam/the-rental-agency-amsterdam/request-details,2022-08-03 17:27:17
amsterdam_21.csv,https://www.pararius.com/apartment-for-rent/amsterdam/e5962b9f/valkenburgerstraat,Apartment Valkenburgerstraat 132 D,1011 NA (Nieuwmarkt/Lastage),2650,95,3,Furnished,NIEUW IN DE VERHUUR! Luxe gemeubileerd 3-kamer (fully serviced) appartement met 2 badkamers en balkon in het centrum van Amsterdam.,23-08-2022,01-10-2022,Accessible for seniors,Upkeep is not available,266,Apartment,Existing building,2015,Location type is not available,2,2,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/e5962b9f/amsterdam/idealestate-housing-consultancy/request-details,25-08-2022
amsterdam_27.csv,https://www.pararius.com/apartment-for-rent/amsterdam/0ea82224/kea-boumanstraat,Apartment Kea Boumanstraat 42 B,1095 MA (Zeeburgereiland/Nieuwe Diep),1850,90,3,Upholstered or furnished,"Modern luxuriously 2 bedroom apartment on the ground floor located on the ""Zeeburger Eiland"" designed by an architect, with a small terrace and waterview!",31-08-2022,10-09-2022,Specifics are not available,Excellent,280,Apartment,Existing building,2015,Location type is not available,2,1,1,Present,Not present,Not present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/0ea82224/amsterdam/viadaan-nijmegen/request-details,2022-09-01
amsterdam_29.csv,https://www.pararius.com/apartment-for-rent/amsterdam/ac60a674/kleiburg,Apartment Kleiburg 808,"1104 EA (Bijlmer Oost (E,G,K))",1550,70,3,Furnished,ENGLISH BELOW,02-09-2022,Not available to book,Specifics are not available,Good,219,Apartment,Existing building,2015,Location type is not available,2,1,1,Present,Not present,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/ac60a674/amsterdam/viadaan-nijmegen/request-details,2022-09-03
amsterdam_1.csv,https://www.pararius.com/apartment-for-rent/amsterdam/594ebc12/koningin-wilhelminaplein,Apartment Koningin Wilhelminaplein,1062 KS (Westlandgracht),1625,64,2,Interior is not available,Beautiful apartment with balcony for rent in Amsterdam with 1 bedroom in the Westlandgracht district.,02-08-2022,Not available to book,Specifics are not available,Good,166,Apartment,Existing building,2016,Location type is not available,1,Number of bathrooms is not available,1,Present,Details of garden is not available,Details of storage is not available,Garage mogelijk,Yes,https://www.pararius.com/contact/594ebc12/amsterdam/wooove-b-v/request-details,2022-08-03 17:18:10
amsterdam_1.csv,https://www.pararius.com/apartment-for-rent/amsterdam/e8767748/koningin-wilhelminaplein,Apartment Koningin Wilhelminaplein,1062 KS (Westlandgracht),1875,80,3,Interior is not available,Apartment with balcony for rent in Amsterdam with 2 bedrooms in the Westlandgracht district.,22-07-2022,Not available to book,Specifics are not available,Good,208,Apartment,Existing building,2016,Location type is not available,2,Number of bathrooms is not available,1,Present,Details of garden is not available,Details of storage is not available,Garage mogelijk,Yes,https://www.pararius.com/contact/e8767748/amsterdam/wooove-b-v/request-details,2022-08-03 17:20:55
amsterdam_1.csv,https://www.pararius.com/apartment-for-rent/amsterdam/b74195fa/koningin-wilhelminaplein,Apartment Koningin Wilhelminaplein,1062 KS (Westlandgracht),1795,80,3,Interior is not available,Apartment with balcony for rent in Amsterdam with 2 bedrooms in the Westlandgracht district.,6 weeks,Not available to book,Specifics are not available,Good,280,Apartment,Existing building,2016,Location type is not available,2,Number of bathrooms is not available,1,Present,Details of garden is not available,Details of storage is not available,Garage mogelijk,Yes,https://www.pararius.com/contact/b74195fa/amsterdam/wooove-b-v/request-details,2022-08-03 17:23:37
amsterdam_1.csv,https://www.pararius.com/house-for-rent/amsterdam/4c1a8402/moestuinlaan,House Moestuinlaan,1036 KD (Tuindorp Oostzaan),4500,200,10,Upholstered or furnished,Furnished or upholstered house with garden for rent in Amsterdam with 5 bedrooms in the Tuindorp Oostzaan district.,8 weeks,consultation,Specifics are not available,Excellent,673,House,Existing building,2016,Location type is not available,5,3,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/4c1a8402/amsterdam/von-poll-real-estate-centrum/request-details,2022-08-03 17:24:10
amsterdam_1.csv,https://www.pararius.com/apartment-for-rent/amsterdam/df8c20ae/cornelis-vermuydenstraat,Apartment Cornelis Vermuydenstraat 39,1018 RN (Oostelijke Eilanden/Kadijken),1663,74,3,Interior is not available,Beautiful apartment for rent in Amsterdam in the Oostelijke Eilanden/Kadijken district.,3+ months,Not available to book,Specifics are not available,Good,192,Apartment,Existing building,2016,Unobstructed view,Number of bedrooms is not available,Number of bathrooms is not available,1,Details of balcony is not available,Details of garden is not available,Details of storage is not available,Garage mogelijk,Yes,https://www.pararius.com/contact/df8c20ae/amsterdam/van-der-linden-vastgoedmanagement-amsterdam-2/request-details,2022-08-03 17:25:08
amsterdam_8.csv,https://www.pararius.com/apartment-for-rent/amsterdam/77fc5991/haparandaweg,Apartment Haparandaweg,1013 BD (Houthavens),2495,95,4,Interior is not available,Lovely apartment with balcony for rent in Amsterdam with 2 bedrooms in the Houthavens district.,10-08-2022,01-10-2022,Specifics are not available,Excellent,400,Apartment,Existing building,2016,Location type is not available,2,Number of bathrooms is not available,1,Present,Not present,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/77fc5991/amsterdam/centraal-makelaardij/request-details,2022-08-10
amsterdam_17.csv,https://www.pararius.com/apartment-for-rent/amsterdam/3dd5e291/thorn-prikkerstraat,Apartment Thorn Prikkerstraat 71,1062 BS (Overtoomse Veld),3100,114,4,Furnished,Fully furnished Apartment for Rent – 3100EURs (including garage & VVE costs),19-08-2022,Not available to book,Specifics are not available,Good,298,Apartment,Existing building,2016,in a residential area,3,1,1,Present,Not present,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/3dd5e291/amsterdam/huizenbalie-nl/request-details,21-08-2022
amsterdam_21.csv,https://www.pararius.com/house-for-rent/amsterdam/18363a9e/drostenburg,House Drostenburg,"1102 AM (Bijlmer Centrum (D,F,H))",1995,89,4,Upholstered,"Lovely upholstered house with garden for rent in Amsterdam with 3 bedrooms in the Bijlmer Centrum (D,F,H) district.",25-08-2022,consultation,Specifics are not available,Good,321,House,Existing building,2016,Location type is not available,3,1,2,Not present,"Present (77 m², located on the south-east)",Present,Vrijstaand hout,Yes,https://www.pararius.com/contact/18363a9e/amsterdam/vondel-makelaars/request-details,25-08-2022
amsterdam_21.csv,https://www.pararius.com/apartment-for-rent/amsterdam/be8425ea/graafschapstraat,Apartment Graafschapstraat,1079 PE (Scheldebuurt),1855,73,3,Interior is not available,Beautiful apartment for rent in Amsterdam in the Scheldebuurt district.,23-08-2022,Not available to book,Specifics are not available,Good,219,Apartment,Existing building,2016,Location type is not available,Number of bedrooms is not available,Number of bathrooms is not available,1,Details of balcony is not available,Not present,Details of storage is not available,Details of description of the storage is not available,No,https://www.pararius.com/contact/be8425ea/amsterdam/wooove-b-v/request-details,25-08-2022
amsterdam_21.csv,https://www.pararius.com/apartment-for-rent/amsterdam/a5c2eaa1/nida-senffstraat,Apartment Nida Senffstraat 43,1095 MX (Zeeburgereiland/Nieuwe Diep),2000,69,3,Upholstered,Details:,23-08-2022,03-10-2022,Specifics are not available,Upkeep is not available,180,Apartment,Existing building,2016,Location type is not available,2,1,1,Present,Details of garden is not available,Present,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/a5c2eaa1/amsterdam/amsterdam-housing/request-details,25-08-2022
amsterdam_28.csv,https://www.pararius.com/apartment-for-rent/amsterdam/ef42ceb8/buiksloterweg,Apartment Buiksloterweg 35 A,1031 CD (Volewijck),2650,110,3,Furnished,"Excellent, modern, well insulated (energy label A++!) two bedroom house divided over two floors with great terrace on super location a few minutes walk from Buiksloterweg ferry. Easy access to the city center with a big terrace and spacious free-standing newly finished home make this house an excellent option for a couple or small family. Finished to a high standard with epoxy flooring, A-Grade appliances, and excellent lighting.",01-09-2022,Not available to book,Specifics are not available,Excellent,315,Apartment,Existing building,2016,Location type is not available,2,1,2,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Yes,https://www.pararius.com/contact/ef42ceb8/amsterdam/amsterdam-beautiful-property-rental/request-details,2022-09-02
amsterdam_1.csv,https://www.pararius.com/apartment-for-rent/amsterdam/5397f2f1/mary-van-der-sluisstraat,Apartment Mary van der Sluisstraat 272,1095 ME (Zeeburgereiland/Nieuwe Diep),2750,95,3,Interior is not available,AVAILABLE AS OF 1ST OF AUGUST FOR SIX MONTHS - LUXURIOUS FULLY FURNISHED 100M2 TWO-BEDROOM APARTMENT WITHIN A SECURED APARTMENT COMPLEX IN AMSTERDAM EAST,02-08-2022,Not available to book,Specifics are not available,Excellent,247,Apartment,New development,2017,Location type is not available,2,Number of bathrooms is not available,1,Not present,Details of garden is not available,Present,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/5397f2f1/amsterdam/mid-stay-apartments/request-details,2022-08-03 17:18:23
amsterdam_1.csv,https://www.pararius.com/apartment-for-rent/amsterdam/12e9f5ed/badhuiskade,Apartment Badhuiskade,1031 KV (Noordelijke IJ-oevers West),3500,125,4,Upholstered or furnished,So here you come in wonderfully say! What a view! Here you can sit for hours and enjoy the city of Amsterdam!,2 weeks,consultation,Specifics are not available,Excellent,340,Apartment,Existing building,2017,Location type is not available,3,2,1,Present,Details of garden is not available,Present,Inpandig,Yes,https://www.pararius.com/contact/12e9f5ed/amsterdam/jansen-smit-makelaars-taxateurs/request-details,2022-08-03 17:21:25
amsterdam_1.csv,https://www.pararius.com/apartment-for-rent/amsterdam/bdefcd38/ferdinand-bolstraat,Apartment Ferdinand Bolstraat 136 A,1072 LR (Oude Pijp),3250,68,3,Interior is not available,AVAILABLE AS OF SEPTEMBER 1 FOR 6 MONHTS - LUXURIOUS FULLY FURNISHED TWO-BEDROOM APARTMENT CENTRALLY IN ‘DE  PIJP’  -,3 weeks,01-09-2022,Specifics are not available,Excellent,156,Apartment,New development,2017,Location type is not available,2,Number of bathrooms is not available,1,Not present,Details of garden is not available,Details of storage is not available,Details of description of the storage is not available,Details of garage is not available,https://www.pararius.com/contact/bdefcd38/amsterdam/mid-stay-apartments/request-details,2022-08-03 17:22:38
amsterdam_1.csv,https://www.pararius.com/apartment-for-rent/amsterdam/3d7d047f/oostenburgervoorstraat,Apartment Oostenburgervoorstraat 47 G,1018 MN (Oostelijke Eilanden/Kadijken),3950,140,4,Furnished,"
",4 weeks,19-08-2022,Specifics are not available,Excellent,392,Apartment,Existing building,2017,Location type is not available,3,Number of bathrooms is not available,1,Present,Details of garden is not available,Not present,Details of description of the storage is not available,No,https://www.pararius.com/contact/3d7d047f/amsterdam/oei-housing-amsterdam-expat-apartments/request-details,2022-08-03 17:22:52
